document,source
1249603,http://www.emis.de/journals/SLC/wpapers/s41bauer.pdf
1216127,http://www.emis.de/journals/SLC/wpapers/s41morse.pdf
1216126,http://www.emis.de/journals/SLC/wpapers/s41marc.pdf
1127118,http://www.emis.de/journals/SLC/wpapers/s38lascoux.pdf
1136800,http://www.emis.de/journals/SLC/wpapers/s39fiedler.pdf
1127125,http://www.emis.de/journals/SLC/wpapers/s39mueller.pdf
1301069,http://www.emis.de/journals/SLC/wpapers/s42lascoux.pdf
1301071,http://www.emis.de/journals/SLC/wpapers/s42warnaar.pdf
1301084,http://www.emis.de/journals/SLC/wpapers/s42kimstan.pdf
1301085,http://www.emis.de/journals/SLC/wpapers/s42kratt.pdf
1301075,http://www.emis.de/journals/SLC/wpapers/s42askey.pdf
1301072,http://www.emis.de/journals/SLC/wpapers/s42schil.pdf
1301073,http://www.emis.de/journals/SLC/wpapers/s42paule.pdf
1301074,http://www.emis.de/journals/SLC/wpapers/s42carpi.pdf
1301077,http://www.emis.de/journals/SLC/wpapers/s42garvan.pdf
773723,https://www.emis.de/journals/EJDE/Volumes/1995/09/Saxton.pdf
1301079,http://www.emis.de/journals/SLC/wpapers/s42little.pdf
1301080,http://www.emis.de/journals/SLC/wpapers/s42foatahan.pdf
1301081,http://www.emis.de/journals/SLC/wpapers/s42wilf.pdf
763670,https://www.emis.de/journals/EJDE/Volumes/1995/06/Leonetti.pdf
6771108,https://www.emis.de/journals/EJDE/Volumes/2017/163/gamboa.pdf
719198,https://www.emis.de/journals/EJDE/Volumes/1993/02/Liu.pdf
2171957,http://www.emis.de/journals/SLC/wpapers/s51mansour.pdf
2171956,http://www.emis.de/journals/SLC/wpapers/s51adin.pdf
2171955,http://www.emis.de/journals/SLC/wpapers/s51bagno.pdf
2171954,http://www.emis.de/journals/SLC/wpapers/s51dukes.pdf
2041498,http://www.emis.de/journals/SLC/wpapers/s51biane.pdf
2171951,http://www.emis.de/journals/SLC/wpapers/s51chapoton.pdf
2171953,http://www.emis.de/journals/SLC/wpapers/s51duchisul.pdf
6771075,https://www.emis.de/journals/EJDE/Volumes/2017/130/ning.pdf
6771051,https://www.emis.de/journals/EJDE/Volumes/2017/106/restuccia.pdf
6771063,https://www.emis.de/journals/EJDE/Volumes/2017/118/chen.pdf
6771071,https://www.emis.de/journals/EJDE/Volumes/2017/126/wu.pdf
2171952,http://www.emis.de/journals/SLC/wpapers/s51thiery.pdf
5013487,http://www.emis.de/journals/SLC/wpapers/s51kovacs.pdf
6771138,https://www.emis.de/journals/EJDE/Volumes/2017/193/bereketoglu.pdf
6335253,http://www.emis.de/journals/SLC/wpapers/s70prasad.pdf
6266339,http://www.emis.de/journals/SLC/wpapers/s68disanto.pdf
6653436,http://www.emis.de/journals/SLC/wpapers/s73foahan.pdf
6740697,http://www.emis.de/journals/SLC/wpapers/s67dinardo.pdf
6431530,http://www.emis.de/journals/SLC/wpapers/s70roich.pdf
6335251,http://www.emis.de/journals/SLC/wpapers/s70disanto.pdf
6335247,http://www.emis.de/journals/SLC/wpapers/s70lelepeig.pdf
6335252,http://www.emis.de/journals/SLC/wpapers/s70avalboda.pdf
6335249,http://www.emis.de/journals/SLC/wpapers/s70raastana.pdf
6335248,http://www.emis.de/journals/SLC/wpapers/s70krivtan.pdf
6335250,http://www.emis.de/journals/SLC/wpapers/s70corihet.pdf
6431531,http://www.emis.de/journals/SLC/wpapers/s70sniady.pdf
1668933,http://www.emis.de/journals/SLC/opapers/s16kraeu.pdf
1667694,http://www.emis.de/journals/SLC/opapers/s25laue.pdf
1667722,http://www.emis.de/journals/SLC/opapers/s21wanka.pdf
1667727,http://www.emis.de/journals/SLC/opapers/s21vogel.pdf
1667717,http://www.emis.de/journals/SLC/opapers/s21sieben.pdf
1667718,http://www.emis.de/journals/SLC/opapers/s21sillke.pdf
1661181,http://www.emis.de/journals/SLC/opapers/s30gire.pdf
1661180,http://www.emis.de/journals/SLC/opapers/s30zeng.pdf
6771013,https://www.emis.de/journals/EJDE/Volumes/2017/68/isaia.pdf
6771005,https://www.emis.de/journals/EJDE/Volumes/2017/60/banas.pdf
6771066,https://www.emis.de/journals/EJDE/Volumes/2017/121/li.pdf
6771039,https://www.emis.de/journals/EJDE/Volumes/2017/94/xia.pdf
6771016,https://www.emis.de/journals/EJDE/Volumes/2017/71/bendjeddou.pdf
6771104,https://www.emis.de/journals/EJDE/Volumes/2017/159/jiang.pdf
6771085,https://www.emis.de/journals/EJDE/Volumes/2017/140/kamachkin.pdf
6771107,https://www.emis.de/journals/EJDE/Volumes/2017/162/jadlovska.pdf
1667692,http://www.emis.de/journals/SLC/opapers/s25drmota.pdf
2171969,http://www.emis.de/journals/SLC/opapers/s14Spirillo.pdf
1667720,http://www.emis.de/journals/SLC/opapers/s21gaudier.pdf
5660452,http://www.emis.de/journals/SLC/opapers/s21bouell.pdf
1667721,http://www.emis.de/journals/SLC/opapers/s21meyn.pdf
6266340,http://www.emis.de/journals/SLC/wpapers/s68duhoatan.pdf
920926,http://www.emis.de/journals/SLC/wpapers/s35welsh.pdf
1566577,http://www.emis.de/journals/SLC/opapers/s13paule.pdf
5849363,http://www.emis.de/journals/SLC/wpapers/s63bernadu.pdf
5849358,http://www.emis.de/journals/SLC/wpapers/s62regonati.pdf
5849359,http://www.emis.de/journals/SLC/wpapers/s62dutopeko.pdf
5664869,http://www.emis.de/journals/SLC/wpapers/s63barnbosi.pdf
5849360,http://www.emis.de/journals/SLC/wpapers/s63reading.pdf
5849361,http://www.emis.de/journals/SLC/wpapers/s63regev.pdf
5849362,http://www.emis.de/journals/SLC/wpapers/s63sivasub.pdf
5849364,http://www.emis.de/journals/SLC/wpapers/s63berget.pdf
5664868,http://www.emis.de/journals/SLC/wpapers/s62falirand.pdf
5849365,http://www.emis.de/journals/SLC/wpapers/s63tauraso.pdf
5849366,http://www.emis.de/journals/SLC/wpapers/s63avalvien.pdf
5849367,http://www.emis.de/journals/SLC/wpapers/s64dunkl.pdf
5849369,http://www.emis.de/journals/SLC/wpapers/s64rubey.pdf
5849368,http://www.emis.de/journals/SLC/wpapers/s64josuat.pdf
6004424,http://www.emis.de/journals/SLC/wpapers/s64dehiscth.pdf
5664866,http://www.emis.de/journals/SLC/wpapers/s62kasr.pdf
5664867,http://www.emis.de/journals/SLC/wpapers/s62aubry.pdf
5660501,http://www.emis.de/journals/SLC/wpapers/s58foahan.pdf
5660510,http://www.emis.de/journals/SLC/wpapers/s59bern.pdf
5660503,http://www.emis.de/journals/SLC/wpapers/s58chapoton.pdf
5660504,http://www.emis.de/journals/SLC/wpapers/s58kuba.pdf
5660505,http://www.emis.de/journals/SLC/wpapers/s58mini.pdf
5660506,http://www.emis.de/journals/SLC/wpapers/s58viswa.pdf
5660507,http://www.emis.de/journals/SLC/wpapers/s59hibi.pdf
5660509,http://www.emis.de/journals/SLC/wpapers/s59chow.pdf
5660511,http://www.emis.de/journals/SLC/wpapers/s59aval.pdf
5660512,http://www.emis.de/journals/SLC/wpapers/s60proding.pdf
5660508,http://www.emis.de/journals/SLC/wpapers/s59righi.pdf
5849351,http://www.emis.de/journals/SLC/wpapers/s59azma.pdf
5660513,http://www.emis.de/journals/SLC/wpapers/s60assaf.pdf
5660514,http://www.emis.de/journals/SLC/wpapers/s60claekit.pdf
5664860,http://www.emis.de/journals/SLC/wpapers/s60bagama.pdf
5664859,http://www.emis.de/journals/SLC/wpapers/s60stump.pdf
5660502,http://www.emis.de/journals/SLC/wpapers/s58manssun.pdf
6771084,https://www.emis.de/journals/EJDE/Volumes/2017/139/aktas.pdf
1667744,http://www.emis.de/journals/SLC/opapers/s12desoete.pdf
2041485,http://www.emis.de/journals/SLC/wpapers/s48kitaev.pdf
2041484,http://www.emis.de/journals/SLC/wpapers/s48fiedler.pdf
2041483,http://www.emis.de/journals/SLC/wpapers/s48forman.pdf
1800867,http://www.emis.de/journals/SLC/wpapers/s48ngo.pdf
1800866,http://www.emis.de/journals/SLC/wpapers/s48guimans.pdf
920929,http://www.emis.de/journals/SLC/wpapers/s35arthur.pdf
2171942,http://www.emis.de/journals/SLC/wpapers/s53clarke.pdf
920928,http://www.emis.de/journals/SLC/wpapers/s35schlosser.pdf
920930,http://www.emis.de/journals/SLC/wpapers/s35wasser.pdf
920923,http://www.emis.de/journals/SLC/wpapers/s35bruyere.pdf
920925,http://www.emis.de/journals/SLC/wpapers/s35jones.pdf
920924,http://www.emis.de/journals/SLC/wpapers/s35clarke.pdf
2041486,http://www.emis.de/journals/SLC/wpapers/s48winkel.pdf
2171943,http://www.emis.de/journals/SLC/wpapers/s53bernrege.pdf
6771034,https://www.emis.de/journals/EJDE/Volumes/2017/89/peng.pdf
5660494,http://www.emis.de/journals/SLC/wpapers/s56thapper.pdf
5660497,http://www.emis.de/journals/SLC/wpapers/s57diazpaez.pdf
5660498,http://www.emis.de/journals/SLC/wpapers/s57mishna.pdf
5660496,http://www.emis.de/journals/SLC/wpapers/s57kubawagn.pdf
5660490,http://www.emis.de/journals/SLC/wpapers/s56mueller.pdf
5660495,http://www.emis.de/journals/SLC/wpapers/s56musiker.pdf
5660493,http://www.emis.de/journals/SLC/wpapers/s56bagama.pdf
5013489,http://www.emis.de/journals/SLC/wpapers/s53zudilin.pdf
5660492,http://www.emis.de/journals/SLC/wpapers/s56hagstev.pdf
5660491,http://www.emis.de/journals/SLC/wpapers/s56schneider.pdf
5013492,http://www.emis.de/journals/SLC/wpapers/s53bagngarb.pdf
5013491,http://www.emis.de/journals/SLC/wpapers/s53callan.pdf
5013490,http://www.emis.de/journals/SLC/wpapers/s53loday.pdf
1661131,http://www.emis.de/journals/SLC/opapers/s28szekely.pdf
1661127,http://www.emis.de/journals/SLC/opapers/s28radoux.pdf
5664865,http://www.emis.de/journals/SLC/wpapers/s61Alablam.pdf
6004423,http://www.emis.de/journals/SLC/wpapers/s61Afaris.pdf
5849357,http://www.emis.de/journals/SLC/wpapers/s61Acakrmu.pdf
5849352,http://www.emis.de/journals/SLC/wpapers/s61Abobofu.pdf
5849356,http://www.emis.de/journals/SLC/wpapers/s61Aferrler.pdf
5849354,http://www.emis.de/journals/SLC/wpapers/s61Abergcho.pdf
5849353,http://www.emis.de/journals/SLC/wpapers/s61Alascoux.pdf
5664861,http://www.emis.de/journals/SLC/wpapers/s61Alavreu.pdf
6266335,http://www.emis.de/journals/SLC/wpapers/s65tanasa.pdf
5664863,http://www.emis.de/journals/SLC/wpapers/s61Asokal1.pdf
5664864,http://www.emis.de/journals/SLC/wpapers/s61Akaouchler.pdf
5660601,http://www.emis.de/journals/SLC/wpapers/s61Asagan.pdf
5660600,http://www.emis.de/journals/SLC/wpapers/s61Abeholath.pdf
5849355,http://www.emis.de/journals/SLC/wpapers/s61Abiazen.pdf
5664862,http://www.emis.de/journals/SLC/wpapers/s61Asokal2.pdf
5849370,http://www.emis.de/journals/SLC/wpapers/s65kauers.pdf
6266334,http://www.emis.de/journals/SLC/wpapers/s65bicaspor.pdf
5660485,http://www.emis.de/journals/SLC/wpapers/s55pirzada.pdf
6004429,http://www.emis.de/journals/SLC/wpapers/s66bochhope.pdf
6004430,http://www.emis.de/journals/SLC/wpapers/s66pons.pdf
6266344,http://www.emis.de/journals/SLC/wpapers/s69chavez.pdf
6266342,http://www.emis.de/journals/SLC/wpapers/s69kim.pdf
6771072,https://www.emis.de/journals/EJDE/Volumes/2017/127/wang.pdf
6771055,https://www.emis.de/journals/EJDE/Volumes/2017/110/tchier.pdf
6004425,http://www.emis.de/journals/SLC/wpapers/s65rotbart.pdf
6266336,http://www.emis.de/journals/SLC/wpapers/s66biacheb.pdf
6771070,https://www.emis.de/journals/EJDE/Volumes/2017/125/azizbayov.pdf
6004428,http://www.emis.de/journals/SLC/wpapers/s65guedlas.pdf
6004427,http://www.emis.de/journals/SLC/wpapers/s65mustump.pdf
6004426,http://www.emis.de/journals/SLC/wpapers/s65blafla.pdf
6771119,https://www.emis.de/journals/EJDE/Volumes/2017/174/liu.pdf
719199,https://www.emis.de/journals/EJDE/Volumes/1993/03/Evans.pdf
5660456,http://www.emis.de/journals/SLC/wpapers/s53azemame.pdf
6771126,https://www.emis.de/journals/EJDE/Volumes/2017/181/ait.pdf
6792630,https://www.emis.de/journals/EJDE/Volumes/2017/256/choquet.pdf
6771009,https://www.emis.de/journals/EJDE/Volumes/2017/64/mouhcine.pdf
6771122,https://www.emis.de/journals/EJDE/Volumes/2017/177/shishkina.pdf
5660478,http://www.emis.de/journals/SLC/wpapers/s54Ahaglund.pdf
5660455,http://www.emis.de/journals/SLC/wpapers/s53adinroi.pdf
5660470,http://www.emis.de/journals/SLC/wpapers/s54Abessen.pdf
6785371,https://www.emis.de/journals/EJDE/Volumes/2017/211/aliev.pdf
5660466,http://www.emis.de/journals/SLC/wpapers/s54Arakoto.pdf
5660472,http://www.emis.de/journals/SLC/wpapers/s54Alamshim.pdf
5660488,http://www.emis.de/journals/SLC/wpapers/s55chapoton.pdf
5660468,http://www.emis.de/journals/SLC/wpapers/s54Abutler.pdf
5660487,http://www.emis.de/journals/SLC/wpapers/s55bachschaeff.pdf
5660486,http://www.emis.de/journals/SLC/wpapers/s55biane.pdf
6675548,https://www.emis.de/journals/EJDE/Volumes/2017/04/alaa.pdf
6771028,https://www.emis.de/journals/EJDE/Volumes/2017/83/cavalcanti.pdf
6771001,https://www.emis.de/journals/EJDE/Volumes/2017/56/alejo.pdf
6792629,https://www.emis.de/journals/EJDE/Volumes/2017/255/elhajji.pdf
6771080,https://www.emis.de/journals/EJDE/Volumes/2017/135/atifi.pdf
6771044,https://www.emis.de/journals/EJDE/Volumes/2017/99/guo.pdf
6680192,https://www.emis.de/journals/EJDE/Volumes/2017/35/santos.pdf
6680185,https://www.emis.de/journals/EJDE/Volumes/2017/28/tadie.pdf
5660477,http://www.emis.de/journals/SLC/wpapers/s54Adanikosh.pdf
5660474,http://www.emis.de/journals/SLC/wpapers/s54Abogrjoka.pdf
5660471,http://www.emis.de/journals/SLC/wpapers/s54Akitoto2.pdf
6101724,http://www.emis.de/journals/SLC/wpapers/s66dunkluqu.pdf
6101725,http://www.emis.de/journals/SLC/wpapers/s66athasav.pdf
1667704,http://www.emis.de/journals/SLC/opapers/s26florek.pdf
1667707,http://www.emis.de/journals/SLC/opapers/s26seidel.pdf
6792627,https://www.emis.de/journals/EJDE/Volumes/2017/214/iaia.pdf
1667705,http://www.emis.de/journals/SLC/opapers/s26blulek.pdf
6792617,https://www.emis.de/journals/EJDE/Volumes/2017/243/karimov.pdf
6792615,https://www.emis.de/journals/EJDE/Volumes/2017/241/fominyh.pdf
6771078,https://www.emis.de/journals/EJDE/Volumes/2017/133/joshi.pdf
6792622,https://www.emis.de/journals/EJDE/Volumes/2017/248/sagle.pdf
6792624,https://www.emis.de/journals/EJDE/Volumes/2017/250/zhang.pdf
6771110,https://www.emis.de/journals/EJDE/Volumes/2017/165/azami.pdf
6771143,https://www.emis.de/journals/EJDE/Volumes/2017/198/guo.pdf
6771142,https://www.emis.de/journals/EJDE/Volumes/2017/197/ashyralyyev.pdf
1667730,http://www.emis.de/journals/SLC/opapers/s23dumont.pdf
1667728,http://www.emis.de/journals/SLC/opapers/s23cartier.pdf
1678420,http://www.emis.de/journals/SLC/opapers/s20duchet.pdf
6653437,http://www.emis.de/journals/SLC/wpapers/s74labzub.pdf
6602908,http://www.emis.de/journals/SLC/wpapers/s75regezeil.pdf
6684411,http://www.emis.de/journals/SLC/wpapers/s76calarube.pdf
6771035,https://www.emis.de/journals/EJDE/Volumes/2017/90/selvarangam.pdf
6653439,http://www.emis.de/journals/SLC/wpapers/s74riegneum.pdf
6653438,http://www.emis.de/journals/SLC/wpapers/s74krishnan.pdf
6785399,https://www.emis.de/journals/EJDE/Volumes/2017/239/kostic.pdf
6771146,https://www.emis.de/journals/EJDE/Volumes/2017/201/sadybekov.pdf
6817482,https://www.emis.de/journals/EJDE/Volumes/2017/272/li.pdf
719207,https://www.emis.de/journals/EJDE/Volumes/1994/07/Costa.pdf
6771003,https://www.emis.de/journals/EJDE/Volumes/2017/58/mezouar.pdf
6771023,https://www.emis.de/journals/EJDE/Volumes/2017/78/zhang.pdf
6771019,https://www.emis.de/journals/EJDE/Volumes/2017/74/masaeva.pdf
6771099,https://www.emis.de/journals/EJDE/Volumes/2017/154/moura.pdf
6771129,https://www.emis.de/journals/EJDE/Volumes/2017/184/duan.pdf
6771128,https://www.emis.de/journals/EJDE/Volumes/2017/183/goyal.pdf
6602911,http://www.emis.de/journals/SLC/wpapers/s75fangfour.pdf
6602912,http://www.emis.de/journals/SLC/wpapers/s75prasad.pdf
6740698,http://www.emis.de/journals/SLC/wpapers/s75luque.pdf
1566584,http://www.emis.de/journals/SLC/opapers/s20delest.pdf
1566580,http://www.emis.de/journals/SLC/opapers/s20kraeu.pdf
1566583,http://www.emis.de/journals/SLC/opapers/s20desarfo.pdf
1566586,http://www.emis.de/journals/SLC/opapers/s20lascoux.pdf
1566579,http://www.emis.de/journals/SLC/opapers/s20strehl.pdf
6770997,https://www.emis.de/journals/EJDE/Volumes/2017/52/wang.pdf
1660344,http://www.emis.de/journals/SLC/opapers/s20hoffman.pdf
5224688,https://emis.de/journals/JIPAM/images/028_06_JIPAM/028_06.pdf
5224712,https://emis.de/journals/JIPAM/images/209_06_JIPAM/209_06.pdf
5224732,https://emis.de/journals/JIPAM/images/212_06_JIPAM/212_06.pdf
5224730,https://emis.de/journals/JIPAM/images/175_06_JIPAM/175_06.pdf
5224723,https://emis.de/journals/JIPAM/images/216_06_JIPAM/216_06.pdf
5224722,https://emis.de/journals/JIPAM/images/242_06_JIPAM/242_06.pdf
5224719,https://emis.de/journals/JIPAM/images/233_06_JIPAM/233_06.pdf
5224737,https://emis.de/journals/JIPAM/images/203_06_JIPAM/203_06.pdf
5224725,https://emis.de/journals/JIPAM/images/059_06_JIPAM/059_06.pdf
5224718,https://emis.de/journals/JIPAM/images/037_07_JIPAM/037_07.pdf
5224711,https://emis.de/journals/JIPAM/images/249_06_JIPAM/249_06.pdf
5224713,https://emis.de/journals/JIPAM/images/005_07_JIPAM/005_07.pdf
5224716,https://emis.de/journals/JIPAM/images/076_06_JIPAM/076_06.pdf
5224726,https://emis.de/journals/JIPAM/images/306_06_JIPAM/306_06.pdf
5224727,https://emis.de/journals/JIPAM/images/196_06_JIPAM/196_06.pdf
5224729,https://emis.de/journals/JIPAM/images/183_06_JIPAM/183_06.pdf
5224731,https://emis.de/journals/JIPAM/images/235_06_JIPAM/235_06.pdf
5224735,https://emis.de/journals/JIPAM/images/113_06_JIPAM/113_06.pdf
5224739,https://emis.de/journals/JIPAM/images/052_07_JIPAM/052_07.pdf
5224740,https://emis.de/journals/JIPAM/images/362_05_JIPAM/362_05.pdf
5224738,https://emis.de/journals/JIPAM/images/264_06_JIPAM/264_06.pdf
5224736,https://emis.de/journals/JIPAM/images/154_06_JIPAM/154_06.pdf
5224715,https://emis.de/journals/JIPAM/images/063_06_JIPAM/063_06.pdf
5224728,https://emis.de/journals/JIPAM/images/259_06_JIPAM/259_06.pdf
5224724,https://emis.de/journals/JIPAM/images/314_06_JIPAM/314_06.pdf
5224734,https://emis.de/journals/JIPAM/images/210_06_JIPAM/210_06.pdf
5224714,https://emis.de/journals/JIPAM/images/279_06_JIPAM/279_06.pdf
5548861,https://emis.de/journals/JIPAM/images/339_07_JIPAM/339_07.pdf
5548867,https://emis.de/journals/JIPAM/images/271_07_JIPAM/271_07.pdf
5548874,https://emis.de/journals/JIPAM/images/108_08_JIPAM/108_08.pdf
5548876,https://emis.de/journals/JIPAM/images/322_07_JIPAM/322_07.pdf
5548877,https://emis.de/journals/JIPAM/images/250_07_JIPAM/250_07.pdf
5548878,https://emis.de/journals/JIPAM/images/114_08_JIPAM/114_08.pdf
5548855,https://emis.de/journals/JIPAM/images/190_07_JIPAM/190_07.pdf
5548858,https://emis.de/journals/JIPAM/images/363_07_JIPAM/363_07.pdf
5548852,https://emis.de/journals/JIPAM/images/314_07_JIPAM/314_07.pdf
5548871,https://emis.de/journals/JIPAM/images/031_07_JIPAM/031_07.pdf
5548879,https://emis.de/journals/JIPAM/images/321_07_JIPAM/321_07.pdf
5548870,https://emis.de/journals/JIPAM/images/107_07_JIPAM/107_07.pdf
5548866,https://emis.de/journals/JIPAM/images/361_07_JIPAM/361_07.pdf
5548875,https://emis.de/journals/JIPAM/images/080_08_JIPAM/080_08.pdf
5548862,https://emis.de/journals/JIPAM/images/131_08_JIPAM/131_08.pdf
5548859,https://emis.de/journals/JIPAM/images/121_07_JIPAM/121_07.pdf
5548851,https://emis.de/journals/JIPAM/images/050_08_JIPAM/050_08.pdf
5548850,https://emis.de/journals/JIPAM/images/146_07_JIPAM/146_07.pdf
5548853,https://emis.de/journals/JIPAM/images/279_07_JIPAM/279_07.pdf
5548857,https://emis.de/journals/JIPAM/images/132_08_JIPAM/132_08.pdf
5548860,https://emis.de/journals/JIPAM/images/157_07_JIPAM/157_07.pdf
5548869,https://emis.de/journals/JIPAM/images/199_07_JIPAM/199_07.pdf
5548872,https://emis.de/journals/JIPAM/images/337_07_JIPAM/337_07.pdf
5548873,https://emis.de/journals/JIPAM/images/236_07_JIPAM/236_07.pdf
5224721,https://emis.de/journals/JIPAM/images/220_06_JIPAM/220_06.pdf
5224720,https://emis.de/journals/JIPAM/images/335_05_JIPAM/335_05.pdf
5224764,https://emis.de/journals/JIPAM/images/254_06_JIPAM/254_06.pdf
5224717,https://emis.de/journals/JIPAM/images/072_07_JIPAM/072_07.pdf
6771004,https://www.emis.de/journals/EJDE/Volumes/2017/59/douanla.pdf
6770999,https://www.emis.de/journals/EJDE/Volumes/2017/54/zhang.pdf
6771118,https://www.emis.de/journals/EJDE/Volumes/2017/173/wu.pdf
5224782,https://emis.de/journals/JIPAM/images/057_07_JIPAM/057_07.pdf
6792620,https://www.emis.de/journals/EJDE/Volumes/2017/246/martsenyuk.pdf
5224639,https://emis.de/journals/JIPAM/images/275_05_JIPAM/275_05.pdf
5224651,https://emis.de/journals/JIPAM/images/037_06_JIPAM/037_06.pdf
5224634,https://emis.de/journals/JIPAM/images/110_06_JIPAM/110_06.pdf
5224666,https://emis.de/journals/JIPAM/images/225_06_JIPAM/225_06.pdf
5224669,https://emis.de/journals/JIPAM/images/124_06_JIPAM/124_06.pdf
5224657,https://emis.de/journals/JIPAM/images/143_06_JIPAM/143_06.pdf
5224661,https://emis.de/journals/JIPAM/images/155_06_JIPAM/155_06.pdf
5224670,https://emis.de/journals/JIPAM/images/047_06_JIPAM/047_06.pdf
5224663,https://emis.de/journals/JIPAM/images/166_06_JIPAM/166_06.pdf
5224665,https://emis.de/journals/JIPAM/images/271_05_JIPAM/271_05.pdf
5224658,https://emis.de/journals/JIPAM/images/156_06_JIPAM/156_06.pdf
5224654,https://emis.de/journals/JIPAM/images/273_05_JIPAM/273_05_JIPAM.pdf
5224656,https://emis.de/journals/JIPAM/images/204_06_JIPAM/204_06.pdf
5224636,https://emis.de/journals/JIPAM/images/031_06_JIPAM/031_06.pdf
5224660,https://emis.de/journals/JIPAM/images/032_06_JIPAM/032_06.pdf
5224633,https://emis.de/journals/JIPAM/images/215_06_JIPAM/215_06.pdf
5224638,https://emis.de/journals/JIPAM/images/281_05_JIPAM/281_05.pdf
5224635,https://emis.de/journals/JIPAM/images/130_06_JIPAM/130_06.pdf
6771105,https://www.emis.de/journals/EJDE/Volumes/2017/160/zhao.pdf
6817473,https://www.emis.de/journals/EJDE/Volumes/2017/263/tisdell.pdf
5224783,https://emis.de/journals/JIPAM/images/048_07_JIPAM/048_07.pdf
5224733,https://emis.de/journals/JIPAM/images/303_05_JIPAM/303_05.pdf
5224800,https://emis.de/journals/JIPAM/images/266_06_JIPAM/266_06.pdf
5224798,https://emis.de/journals/JIPAM/images/127_07_JIPAM/127_07.pdf
5224778,https://emis.de/journals/JIPAM/images/244_06_JIPAM/244_06.pdf
5224780,https://emis.de/journals/JIPAM/images/323_06_JIPAM/323_06.pdf
5224773,https://emis.de/journals/JIPAM/images/080_07_JIPAM/080_07.pdf
5224774,https://emis.de/journals/JIPAM/images/196_07_JIPAM/196_07.pdf
6792631,https://www.emis.de/journals/EJDE/Volumes/2017/257/kirane.pdf
5224777,https://emis.de/journals/JIPAM/images/272_06_JIPAM/272_06.pdf
6819979,https://www.emis.de/journals/EJDE/Volumes/2017/306/hoti.pdf
6771056,https://www.emis.de/journals/EJDE/Volumes/2017/111/haloi.pdf
6817474,https://www.emis.de/journals/EJDE/Volumes/2017/264/yuan.pdf
6785389,https://www.emis.de/journals/EJDE/Volumes/2017/229/qian.pdf
6785373,https://www.emis.de/journals/EJDE/Volumes/2017/213/cowan.pdf
6785394,https://www.emis.de/journals/EJDE/Volumes/2017/234/chen.pdf
6785387,https://www.emis.de/journals/EJDE/Volumes/2017/227/street.pdf
6785369,https://www.emis.de/journals/EJDE/Volumes/2017/209/kant.pdf
6785374,https://www.emis.de/journals/EJDE/Volumes/2017/214/iaia.pdf
5224787,https://emis.de/journals/JIPAM/images/028_07_JIPAM/028_07.pdf
5224779,https://emis.de/journals/JIPAM/images/085_07_JIPAM/085_07.pdf
6785386,https://www.emis.de/journals/EJDE/Volumes/2017/226/wang.pdf
5224797,https://emis.de/journals/JIPAM/images/073_07_JIPAM/073_07.pdf
5548856,https://emis.de/journals/JIPAM/images/275_07_JIPAM/275_07.pdf
5548854,https://emis.de/journals/JIPAM/images/149_08_JIPAM/149_08.pdf
5548863,https://emis.de/journals/JIPAM/images/075_08_JIPAM/075_08.pdf
5548868,https://emis.de/journals/JIPAM/images/360_07_JIPAM/360_07.pdf
5566628,https://emis.de/journals/JIPAM/images/199_08_JIPAM/199_08.pdf
5566633,https://emis.de/journals/JIPAM/images/001_09_JIPAM/001_09.pdf
5566631,https://emis.de/journals/JIPAM/images/041_09_JIPAM/041_09.pdf
5566611,https://emis.de/journals/JIPAM/images/228_08_JIPAM/228_08.pdf
5566635,https://emis.de/journals/JIPAM/images/035_08_JIPAM/035_08.pdf
5566636,https://emis.de/journals/JIPAM/images/322_08_JIPAM/322_08.pdf
5224631,https://emis.de/journals/JIPAM/images/060_06_JIPAM/060_06.pdf
5224629,https://emis.de/journals/JIPAM/images/144_04_JIPAM/144_04.pdf
5224625,https://emis.de/journals/JIPAM/images/023_06_JIPAM/023_06.pdf
5224610,https://emis.de/journals/JIPAM/images/197_05_JIPAM/197_05.pdf
5224607,https://emis.de/journals/JIPAM/images/272_05_JIPAM/272_05.pdf
6785378,https://www.emis.de/journals/EJDE/Volumes/2017/218/karachik.pdf
6785380,https://www.emis.de/journals/EJDE/Volumes/2017/220/qi.pdf
6785367,https://www.emis.de/journals/EJDE/Volumes/2017/207/zhan.pdf
6785392,https://www.emis.de/journals/EJDE/Volumes/2017/232/fan.pdf
6792621,https://www.emis.de/journals/EJDE/Volumes/2017/247/rachunkova.pdf
6785368,https://www.emis.de/journals/EJDE/Volumes/2017/208/zhang.pdf
6785385,https://www.emis.de/journals/EJDE/Volumes/2017/225/nastasi.pdf
5224614,https://emis.de/journals/JIPAM/images/313_05_JIPAM/313_05.pdf
5224615,https://emis.de/journals/JIPAM/images/079_06_JIPAM/079_06.pdf
5224617,https://emis.de/journals/JIPAM/images/338_05_JIPAM/338_05.pdf
5224619,https://emis.de/journals/JIPAM/images/045_06_JIPAM/045_06.pdf
5566627,https://emis.de/journals/JIPAM/images/103_08_JIPAM/103_08.pdf
5566624,https://emis.de/journals/JIPAM/images/226_08_JIPAM/226_08.pdf
5566623,https://emis.de/journals/JIPAM/images/083_09_JIPAM/083_09.pdf
5566634,https://emis.de/journals/JIPAM/images/090_08_JIPAM/090_08.pdf
5224763,https://emis.de/journals/JIPAM/images/228_06_JIPAM/228_06.pdf
